"","logFC","logCPM","LR","PValue","FDR"
"BnaA02g02140D",-9.53677791786952,2.28281901300756,139.355633851167,3.68234072640263e-32,8.48181550480236e-30
"BnaC09g02860D",6.56833040856162,2.89583813829011,139.163207893809,4.05699642146378e-32,9.30502340938197e-30
"BnaCnng02900D",5.67075520031679,4.26703033698026,138.970159428961,4.47117652905178e-32,1.02115230398035e-29
"BnaC08g44380D",-10.5952834590664,3.93769586202101,138.801278634708,4.86804055397589e-32,1.10709923130273e-29
"BnaA09g01390D",11.6632421869026,5.02870675400749,138.4140223735,5.91621639674476e-32,1.33982414944599e-29
"BnaA10g27720D",-7.52440744596028,2.69865217877356,138.313057803048,6.22478664186247e-32,1.40014478162743e-29
"BnaA10g27390D",-9.06233991467735,2.28290449372616,138.309952981958,6.23452656989151e-32,1.40014478162743e-29
"BnaC03g71320D",8.97555591826011,2.23993046255164,138.281920407502,6.32315863307288e-32,1.41415737412446e-29
"BnaC02g40770D",9.97599605374617,3.26774913644251,138.027475379905,7.18754292532563e-32,1.60083213277738e-29
"BnaA03g55600D",-9.92702868844621,3.30584303751864,137.917328139843,7.59747971175321e-32,1.68517102462464e-29
"BnaA09g00810D",7.48751366919646,2.60031116272623,137.754861143011,8.24519961044597e-32,1.82134431886651e-29
"BnaC09g50470D",9.20121999461784,4.24226925169293,137.683711011725,8.5459793855053e-32,1.87503536582013e-29
